Employee_ID;EmployeeCode;FirstName;LastName;FullName;Gender;Age;AgeGroup;BusinessTravel;DistanceFromHome;State;Ethnicity;MaritalStatus;Salary;StockOptionLevel;OverTime;HireDate;Attrition;YearsAtCompany;YearsInMostRecentRole;YearsSinceLastPromotion;YearsWithCurrentManager;DepartmentName;EducationLevel;EducationField;JobRole
127;13E5-2F17;Vin;Wandless;Vin Wandless;Male;24;Under 25;Frequent Traveller;15;NY;White;Divorced;139627.00;3;No;2016-01-27;Yes;5;0;4;1;Technology;Bachelors;Computer Science;Senior Software Engineer
128;13E5-8466;Cody;Tipple;Cody Tipple;Female;47;45-54;Some Travel;14;NY;White;Single;410970.00;0;No;2014-12-06;No;8;2;5;8;Sales;Masters;Marketing;Manager
129;13FA-3559;Fionna;Wilkison;Fionna Wilkison;Female;38;35-44;Some Travel;13;CA;Black or African American;Divorced;240248.00;1;Yes;2014-12-14;No;8;4;8;0;Sales;Bachelors;Marketing;Sales Executive
130;141B-D354;Ezmeralda;Harbach;Ezmeralda Harbach;Prefer Not To Say;21;Under 25;Some Travel;43;NY;White;Single;33306.00;0;No;2022-02-14;No;0;0;0;0;Technology;Bachelors;Computer Science;Software Engineer
131;1424-0B0C;Annmaria;Keeler;Annmaria Keeler;Female;36;35-44;No Travel;35;IL;White;Divorced;356378.00;1;Yes;2018-05-30;No;4;2;4;4;Technology;No Formal Qualifications;Information Systems;Senior Software Engineer
132;1453-D3D8;Magnum;Dublin;Magnum Dublin;Non-Binary;27;25-34;Some Travel;4;NY;Asian or Asian American;Married;60967.00;2;No;2015-08-14;No;7;7;7;0;Technology;Bachelors;Computer Science;Machine Learning Engineer
133;1472-9F69;Algernon;Harder;Algernon Harder;Male;27;25-34;Some Travel;1;CA;Black or African American;Single;30870.00;0;No;2014-12-28;Yes;3;1;2;3;Sales;Masters;Marketing;Sales Representative
134;1480-131D;Marabel;Horney;Marabel Horney;Female;21;Under 25;Frequent Traveller;9;CA;White;Divorced;35770.00;1;No;2022-04-14;No;0;0;0;0;Sales;Bachelors;Marketing;Sales Representative
135;14CF-051D;Prent;Salkeld;Prent Salkeld;Male;19;Under 25;Some Travel;18;NY;White;Single;20778.00;0;No;2022-05-24;No;0;0;0;0;Human Resources;Masters;Economics;Recruiter
136;151D-1FF2;Kai;Lush;Kai Lush;Female;34;25-34;Frequent Traveller;15;CA;White;Single;173246.00;0;Yes;2012-02-20;Yes;9;4;7;7;Sales;High School;Marketing;Sales Executive
137;152E-8DB1;Beth;Kunz;Beth Kunz;Female;31;25-34;Some Travel;14;NY;Mixed or multiple ethnic groups;Single;63482.00;0;No;2012-04-23;Yes;1;0;1;1;Technology;No Formal Qualifications;Other;Software Engineer
138;155B-42BE;Tommi;Lapish;Tommi Lapish;Female;25;25-34;Some Travel;38;IL;Mixed or multiple ethnic groups;Single;57018.00;0;No;2015-02-21;Yes;1;0;0;0;Sales;High School;Marketing;Sales Executive
139;15B3-F392;Anthiathia;Streeting;Anthiathia Streeting;Female;39;35-44;Some Travel;37;IL;Asian or Asian American;Single;65612.00;0;No;2014-02-23;No;8;2;8;7;Sales;Bachelors;Economics;Sales Representative
140;15D4-53C2;Bella;Stearn;Bella Stearn;Prefer Not To Say;33;25-34;Some Travel;30;CA;Mixed or multiple ethnic groups;Married;90726.00;0;No;2014-09-17;No;8;0;5;1;Sales;Bachelors;Economics;Sales Executive
141;1609-65E1;Vita;Cicchelli;Vita Cicchelli;Female;33;25-34;Frequent Traveller;34;IL;Asian or Asian American;Single;91407.00;0;No;2013-04-17;No;9;9;9;4;Technology;High School;Computer Science;Machine Learning Engineer
142;16B6-9C29;Claribel;Hebron;Claribel Hebron;Female;26;25-34;Some Travel;18;CA;White;Single;62868.00;0;No;2017-10-09;No;5;2;4;0;Sales;High School;Marketing;Sales Executive
143;16FB-8835;Albina;Baston;Albina Baston;Female;46;45-54;Frequent Traveller;24;NY;White;Married;514945.00;0;Yes;2013-02-05;No;9;4;7;7;Technology;Bachelors;Computer Science;Engineering Manager
144;1705-0DE5;Lita;Bicker;Lita Bicker;Female;38;35-44;Some Travel;10;IL;White;Married;303360.00;0;No;2021-10-16;Yes;0;0;0;0;Technology;Bachelors;Business Studies;Engineering Manager
145;1749-81A2;Elora;Bentjens;Elora Bentjens;Female;48;45-54;Some Travel;17;CA;Black or African American;Single;65860.00;0;No;2012-02-01;No;10;6;7;1;Technology;Bachelors;Information Systems;Software Engineer
146;1787-DF90;Michail;Pimblotte;Michail Pimblotte;Male;26;25-34;Some Travel;36;IL;White;Married;70455.00;2;Yes;2021-03-30;No;1;1;1;1;Sales;Masters;Marketing;Sales Representative
147;1799-5B3F;Howey;Woolis;Howey Woolis;Male;24;Under 25;Some Travel;21;CA;Black or African American;Married;85118.00;3;No;2019-03-18;Yes;0;0;0;0;Sales;Masters;Marketing;Sales Executive
148;17AD-99F5;Ursa;O'Deegan;Ursa O'Deegan;Female;26;25-34;Some Travel;37;NY;Mixed or multiple ethnic groups;Single;26296.00;0;Yes;2014-08-01;Yes;5;2;2;2;Technology;Bachelors;Computer Science;Software Engineer
149;17AE-E715;Norbie;Mosdill;Norbie Mosdill;Male;31;25-34;Frequent Traveller;38;CA;White;Divorced;547204.00;1;Yes;2014-09-28;No;8;7;8;5;Technology;No Formal Qualifications;Computer Science;Analytics Manager
150;184D-06FF;Waly;McCoish;Waly McCoish;Female;26;25-34;Some Travel;24;CA;White;Divorced;35757.00;1;No;2017-07-25;No;5;3;4;0;Technology;Masters;Computer Science;Data Scientist
151;18CE-8F30;Wendy;Bootman;Wendy Bootman;Female;31;25-34;Some Travel;38;CA;Black or African American;Married;330940.00;1;No;2019-03-28;No;3;1;3;3;Sales;Doctorate;Marketing;Manager
152;1914-B934;Kinna;Gaythor;Kinna Gaythor;Female;22;Under 25;Frequent Traveller;19;NY;Mixed or multiple ethnic groups;Single;22122.00;0;Yes;2018-10-26;Yes;3;2;2;1;Sales;Bachelors;Marketing;Sales Representative
153;19C3-DAE4;Cristiano;Brugger;Cristiano Brugger;Male;30;25-34;Some Travel;19;CA;Black or African American;Married;53336.00;1;No;2014-06-11;No;8;3;3;7;Technology;Bachelors;Information Systems;Data Scientist
154;1A2D-52EC;Mag;Groves;Mag Groves;Female;25;25-34;Some Travel;9;NY;White;Single;39636.00;0;Yes;2016-07-21;No;6;0;5;1;Technology;Bachelors;Information Systems;Software Engineer
155;1A38-1D62;Maurise;Shaxby;Maurise Shaxby;Female;24;Under 25;Some Travel;21;CA;Mixed or multiple ethnic groups;Divorced;36862.00;1;Yes;2018-03-29;No;4;2;4;0;Technology;Bachelors;Information Systems;Data Scientist
156;1A6D-AF5D;Clair;Muldownie;Clair Muldownie;Male;25;25-34;Some Travel;9;NY;White;Single;243908.00;0;No;2017-05-15;No;5;4;4;1;Technology;Bachelors;Information Systems;Engineering Manager
157;1A7C-19DB;Randi;Oswick;Randi Oswick;Female;39;35-44;Some Travel;42;CA;White;Single;539998.00;0;Yes;2020-11-22;Yes;1;0;0;0;Technology;Masters;Computer Science;Engineering Manager
158;1A82-AF2C;Keriann;Umbers;Keriann Umbers;Female;40;35-44;Some Travel;38;CA;White;Married;380248.00;0;Yes;2021-06-09;No;1;0;1;1;Technology;High School;Information Systems;Senior Software Engineer
159;1A9A-17A3;Fifi;Stabler;Fifi Stabler;Female;22;Under 25;No Travel;7;CA;White;Married;46546.00;1;No;2021-09-29;No;1;0;1;1;Sales;Masters;Marketing;Sales Executive
160;1AC8-361F;Selig;Draysey;Selig Draysey;Male;26;25-34;Some Travel;22;CA;Mixed or multiple ethnic groups;Married;87142.00;1;No;2015-11-11;Yes;2;1;1;0;Sales;No Formal Qualifications;Marketing;Sales Executive
161;1B4A-5D80;April;Carstairs;April Carstairs;Female;26;25-34;Some Travel;37;CA;American Indian or Alaska Native;Married;107863.00;2;Yes;2016-01-03;No;6;3;6;0;Technology;Masters;Information Systems;Analytics Manager
162;1B7F-73A9;Jacques;Verne;Jacques Verne;Male;34;25-34;Some Travel;24;CA;Asian or Asian American;Married;42721.00;1;No;2014-12-10;No;8;3;3;7;Technology;Bachelors;Computer Science;Software Engineer
163;1BAE-4DA1;Jessalin;Macrow;Jessalin Macrow;Female;25;25-34;No Travel;27;NY;Mixed or multiple ethnic groups;Married;28288.00;2;No;2017-03-01;No;5;5;5;0;Technology;Masters;Business Studies;Software Engineer
164;1BCC-100B;Virgil;Howat;Virgil Howat;Male;49;45-54;Frequent Traveller;43;NY;Other;Divorced;248115.00;2;No;2019-02-12;No;3;2;3;3;Technology;High School;Computer Science;Machine Learning Engineer
165;1BEA-3835;Hymie;Aseef;Hymie Aseef;Male;21;Under 25;Some Travel;4;CA;White;Married;21158.00;0;Yes;2020-06-26;No;2;1;1;0;Technology;High School;Computer Science;Software Engineer
166;1C24-233B;Mendy;Beran;Mendy Beran;Non-Binary;40;35-44;Some Travel;30;IL;Mixed or multiple ethnic groups;Married;145328.00;1;No;2013-12-09;No;9;0;9;9;Technology;Masters;Computer Science;Machine Learning Engineer
167;1C57-5F2A;Persis;Vineall;Persis Vineall;Female;27;25-34;Some Travel;42;CA;White;Married;33606.00;2;No;2015-05-07;No;7;0;0;2;Technology;Bachelors;Computer Science;Software Engineer
168;1C6C-3B67;Emilie;Panter;Emilie Panter;Non-Binary;41;35-44;Frequent Traveller;7;NY;American Indian or Alaska Native;Married;96632.00;1;No;2014-12-31;No;8;2;8;0;Technology;Bachelors;Computer Science;Software Engineer
169;1C6F-87AA;Jolene;Stenet;Jolene Stenet;Non-Binary;26;25-34;Some Travel;5;NY;White;Married;107966.00;2;No;2016-06-23;No;6;6;6;6;Sales;Bachelors;Marketing;Sales Executive
170;1C86-C072;Janifer;Ancliffe;Janifer Ancliffe;Female;38;35-44;Some Travel;27;IL;White;Married;301332.00;2;No;2021-11-25;No;1;1;1;1;Technology;Masters;Other;Engineering Manager
171;1C87-44CB;Darlene;Mansbridge;Darlene Mansbridge;Female;28;25-34;Frequent Traveller;9;CA;Black or African American;Married;48930.00;1;Yes;2012-03-14;Yes;7;4;6;2;Technology;Bachelors;Computer Science;Software Engineer
172;1CB3-F7D7;Janot;Cicchillo;Janot Cicchillo;Female;21;Under 25;No Travel;6;CA;Black or African American;Married;43259.00;0;No;2022-11-03;Yes;0;0;0;0;Sales;Masters;Other;Sales Executive
173;1D32-9620;Eldredge;Probyn;Eldredge Probyn;Male;23;Under 25;Some Travel;39;CA;Other;Married;55805.00;1;No;2017-10-29;No;5;3;3;1;Human Resources;High School;Human Resources;HR Executive
174;1D35-190A;Carena;Devita;Carena Devita;Female;35;35-44;Some Travel;18;CA;Asian or Asian American;Single;132563.00;0;Yes;2013-09-22;No;9;1;6;9;Human Resources;Masters;Marketing;HR Executive
175;1D74-2661;Renaud;Gigg;Renaud Gigg;Male;23;Under 25;Frequent Traveller;34;NY;American Indian or Alaska Native;Married;43009.00;0;No;2019-07-24;No;3;2;2;1;Technology;Bachelors;Computer Science;Software Engineer
176;1D87-3372;Cynthea;Manilove;Cynthea Manilove;Prefer Not To Say;34;25-34;Some Travel;18;CA;White;Divorced;323488.00;1;No;2017-02-01;No;5;0;1;1;Technology;Bachelors;Computer Science;Engineering Manager
177;1DC4-97CF;Karee;Cristofvao;Karee Cristofvao;Female;25;25-34;Some Travel;28;CA;White;Single;167051.00;0;No;2018-04-24;No;4;3;4;1;Sales;Masters;Marketing;Sales Executive
178;1E20-2FFF;Addison;McCormack;Addison McCormack;Male;28;25-34;Frequent Traveller;29;CA;White;Married;327674.00;3;No;2020-06-05;No;2;2;2;1;Sales;Bachelors;Marketing;Sales Executive
179;1E2C-A267;Gerick;Archibould;Gerick Archibould;Male;23;Under 25;Some Travel;1;CA;White;Married;65489.00;1;No;2020-07-12;No;2;0;1;1;Sales;High School;Other;Sales Executive
180;1E4A-5810;Eryn;Fern;Eryn Fern;Female;35;35-44;Frequent Traveller;28;CA;Mixed or multiple ethnic groups;Single;222303.00;0;No;2019-04-08;No;3;0;2;2;Technology;Bachelors;Computer Science;Machine Learning Engineer
181;1E61-70EC;Addison;Elfe;Addison Elfe;Male;46;45-54;Some Travel;11;CA;Black or African American;Married;56608.00;3;Yes;2012-03-31;No;10;3;5;9;Technology;Masters;Information Systems;Software Engineer
182;1E61-B76A;Wilie;Northfield;Wilie Northfield;Female;24;Under 25;Some Travel;26;NY;Asian or Asian American;Single;39048.00;0;No;2016-04-05;No;6;1;4;1;Technology;High School;Other;Data Scientist
183;1EA5-85A8;Lovell;Clee;Lovell Clee;Male;21;Under 25;Some Travel;18;NY;White;Married;71821.00;0;No;2022-02-21;No;0;0;0;0;Technology;High School;Information Systems;Machine Learning Engineer
184;1EEB-ABF7;Stephenie;Cronkshaw;Stephenie Cronkshaw;Female;22;Under 25;Some Travel;31;IL;Asian or Asian American;Divorced;43588.00;2;No;2019-01-07;No;3;2;3;2;Technology;No Formal Qualifications;Computer Science;Software Engineer
185;1F0F-458C;Carrie;Scroyton;Carrie Scroyton;Female;29;25-34;Some Travel;3;NY;White;Divorced;60388.00;2;Yes;2013-04-11;Yes;5;1;3;1;Technology;Bachelors;Business Studies;Data Scientist
186;1F12-DDDA;Farly;Drinan;Farly Drinan;Male;32;25-34;No Travel;12;NY;White;Married;111294.00;1;No;2013-07-19;No;9;2;9;4;Technology;Masters;Information Systems;Software Engineer
187;1FAC-768D;Elton;Hyrons;Elton Hyrons;Male;24;Under 25;Frequent Traveller;44;CA;White;Divorced;61230.00;1;No;2019-08-17;No;3;2;3;3;Technology;Masters;Computer Science;Software Engineer
188;1FE3-22BF;Jinny;Vannet;Jinny Vannet;Female;25;25-34;Some Travel;20;NY;Mixed or multiple ethnic groups;Married;65642.00;1;No;2018-11-25;No;4;4;4;0;Technology;Bachelors;Computer Science;Machine Learning Engineer
189;200B-1979;Jamie;Sarll;Jamie Sarll;Male;50;45-54;Frequent Traveller;43;CA;White;Divorced;339245.00;2;No;2019-08-26;No;3;0;0;1;Technology;Bachelors;Information Systems;Engineering Manager
190;205B-4D34;Cris;Jeram;Cris Jeram;Male;41;35-44;Frequent Traveller;39;CA;Mixed or multiple ethnic groups;Single;79990.00;0;No;2014-06-29;No;8;5;5;8;Human Resources;No Formal Qualifications;Human Resources;HR Executive
191;20BA-5868;Mallissa;Buzine;Mallissa Buzine;Non-Binary;19;Under 25;Some Travel;29;CA;White;Single;29673.00;1;No;2021-03-27;Yes;0;0;0;0;Sales;No Formal Qualifications;Marketing;Sales Representative
192;20CA-404E;Kali;Jeppe;Kali Jeppe;Female;25;25-34;Some Travel;13;IL;White;Married;211401.00;0;No;2016-07-17;No;6;1;1;3;Technology;Bachelors;Information Systems;Analytics Manager
193;2114-EC1F;Elliott;Franciskiewicz;Elliott Franciskiewicz;Male;32;25-34;Some Travel;21;NY;White;Married;106476.00;2;No;2022-05-01;No;0;0;0;0;Sales;Masters;Marketing;Sales Executive
194;211E-BC82;Britt;Ritchley;Britt Ritchley;Female;28;25-34;Frequent Traveller;6;CA;White;Divorced;47148.00;2;No;2013-11-09;No;9;3;8;8;Technology;No Formal Qualifications;Information Systems;Software Engineer
195;217C-7180;Hale;Patty;Hale Patty;Male;20;Under 25;Some Travel;27;IL;White;Single;27141.00;0;No;2021-05-15;No;1;1;1;1;Technology;No Formal Qualifications;Business Studies;Data Scientist
196;218E-AB6F;Mickie;D'Abbot-Doyle;Mickie D'Abbot-Doyle;Male;42;35-44;Some Travel;28;CA;White;Single;380905.00;0;No;2021-02-06;No;1;0;1;1;Technology;Bachelors;Computer Science;Engineering Manager
197;21B3-8491;Nicky;Janssens;Nicky Janssens;Male;42;35-44;Some Travel;37;CA;Black or African American;Married;244114.00;1;No;2013-05-28;No;9;6;7;0;Technology;Masters;Computer Science;Analytics Manager
198;21C8-00EC;Geoff;Veschambre;Geoff Veschambre;Male;22;Under 25;Some Travel;37;IL;Asian or Asian American;Divorced;52314.00;2;No;2018-05-25;No;4;0;3;0;Technology;High School;Information Systems;Senior Software Engineer
199;21CB-EF3E;Eleanora;Thornbarrow;Eleanora Thornbarrow;Female;36;35-44;Some Travel;4;CA;White;Single;208338.00;0;No;2012-04-07;No;10;10;10;1;Technology;Bachelors;Information Systems;Senior Software Engineer
200;2219-56CA;Sloane;Shera;Sloane Shera;Non-Binary;28;25-34;Some Travel;38;IL;Mixed or multiple ethnic groups;Divorced;185380.00;1;No;2015-09-21;Yes;5;2;5;3;Sales;Bachelors;Marketing;Sales Executive
201;2250-86C5;Desmond;O'Fallone;Desmond O'Fallone;Prefer Not To Say;41;35-44;Some Travel;33;NY;American Indian or Alaska Native;Divorced;119592.00;1;Yes;2014-05-06;No;8;7;8;2;Sales;No Formal Qualifications;Marketing;Sales Executive
202;22C9-83A6;Chick;Ballach;Chick Ballach;Non-Binary;20;Under 25;Frequent Traveller;16;CA;White;Married;38717.00;1;No;2022-02-19;No;0;0;0;0;Technology;Bachelors;Information Systems;Software Engineer
203;22FF-9076;Eleanore;Attenbrough;Eleanore Attenbrough;Female;27;25-34;Some Travel;36;CA;Asian or Asian American;Divorced;173994.00;1;No;2016-07-23;No;6;1;5;6;Sales;Bachelors;Technical Degree;Sales Executive
204;2374-7581;Brian;Josskovitz;Brian Josskovitz;Male;25;25-34;Some Travel;1;NY;Asian or Asian American;Married;72840.00;0;No;2015-04-23;No;7;6;6;0;Technology;Masters;Information Systems;Senior Software Engineer
205;23B5-93C9;Carlita;Ivanenko;Carlita Ivanenko;Prefer Not To Say;31;25-34;Frequent Traveller;12;NY;Black or African American;Divorced;103429.00;1;No;2022-11-20;No;0;0;0;0;Technology;High School;Computer Science;Software Engineer
206;23E6-A67A;Faun;Gosson;Faun Gosson;Non-Binary;19;Under 25;Some Travel;25;CA;White;Single;50352.00;0;Yes;2021-01-02;No;1;1;1;1;Technology;High School;Other;Machine Learning Engineer
207;23FC-93A5;Marinna;Snalham;Marinna Snalham;Female;26;25-34;Some Travel;2;CA;White;Single;55565.00;0;No;2016-02-22;No;6;6;6;4;Technology;Masters;Information Systems;Software Engineer
208;2407-5A4E;Butch;Quinby;Butch Quinby;Male;40;35-44;Some Travel;22;CA;Black or African American;Married;38849.00;1;No;2014-06-06;No;8;6;6;3;Technology;No Formal Qualifications;Business Studies;Data Scientist
209;242A-4FA0;Nowell;Prettyjohns;Nowell Prettyjohns;Male;25;25-34;Some Travel;2;CA;Black or African American;Divorced;73825.00;1;Yes;2016-11-02;No;6;1;4;4;Technology;Masters;Computer Science;Software Engineer
210;246E-3383;Jamesy;Barnardo;Jamesy Barnardo;Male;26;25-34;Some Travel;16;CA;Black or African American;Single;113512.00;0;No;2015-12-25;No;7;3;7;6;Sales;High School;Marketing;Sales Executive
211;24DD-6D7C;Leshia;Jenking;Leshia Jenking;Female;24;Under 25;Some Travel;34;IL;Mixed or multiple ethnic groups;Married;78242.00;1;No;2019-03-07;No;3;0;3;2;Technology;Bachelors;Computer Science;Machine Learning Engineer
212;24FA-A637;Giordano;Baum;Giordano Baum;Non-Binary;22;Under 25;Some Travel;10;NY;Asian or Asian American;Married;28953.00;1;No;2019-08-01;No;3;1;1;1;Technology;Masters;Computer Science;Data Scientist
213;2523-EFD4;Vanny;Ruggen;Vanny Ruggen;Female;34;25-34;Some Travel;14;NY;White;Single;154405.00;0;No;2013-05-27;No;9;7;7;1;Technology;High School;Information Systems;Senior Software Engineer
214;2546-1312;Carlos;Galia;Carlos Galia;Male;25;25-34;Frequent Traveller;20;NY;American Indian or Alaska Native;Single;61054.00;0;No;2017-06-24;No;5;0;1;0;Technology;Bachelors;Information Systems;Data Scientist
215;2551-DD9B;Quintana;Di Franceshci;Quintana Di Franceshci;Female;33;25-34;Some Travel;40;IL;Black or African American;Single;181244.00;0;No;2014-01-15;No;8;4;8;8;Technology;Masters;Computer Science;Senior Software Engineer
216;257B-8130;Erastus;Pennings;Erastus Pennings;Male;26;25-34;Some Travel;41;NY;Mixed or multiple ethnic groups;Divorced;47676.00;1;No;2015-07-20;No;7;4;6;1;Technology;Bachelors;Computer Science;Senior Software Engineer
217;259B-6C50;Raddie;Ballance;Raddie Ballance;Male;27;25-34;Some Travel;27;CA;Other;Divorced;45880.00;1;Yes;2016-02-03;No;6;1;4;0;Sales;Doctorate;Marketing;Sales Executive
218;25F5-0EAF;Amargo;Briddock;Amargo Briddock;Non-Binary;26;25-34;Some Travel;38;CA;Mixed or multiple ethnic groups;Divorced;104898.00;1;No;2016-10-16;No;6;5;5;1;Sales;Bachelors;Technical Degree;Sales Executive
219;2637-BDCD;Davin;Nutley;Davin Nutley;Male;21;Under 25;Some Travel;35;IL;Black or African American;Divorced;51682.00;1;No;2019-06-15;No;3;1;3;0;Technology;Bachelors;Computer Science;Data Scientist
220;267F-F71D;Liuka;Attenbrough;Liuka Attenbrough;Female;27;25-34;Some Travel;40;CA;Asian or Asian American;Married;112728.00;1;No;2015-02-18;No;7;5;6;4;Technology;Masters;Information Systems;Senior Software Engineer
221;2698-A448;Linoel;Rambadt;Linoel Rambadt;Male;43;35-44;Some Travel;40;CA;Black or African American;Single;63511.00;0;No;2014-12-31;No;8;5;7;4;Technology;Bachelors;Information Systems;Software Engineer
222;26A0-5791;Hayden;Yokelman;Hayden Yokelman;Male;21;Under 25;Some Travel;19;NY;White;Married;22696.00;1;Yes;2022-06-08;No;0;0;0;0;Sales;Masters;Marketing;Sales Representative
223;26DF-1241;Hebert;Drewes;Hebert Drewes;Male;23;Under 25;Some Travel;33;NY;White;Married;30477.00;1;No;2018-02-20;No;4;2;3;3;Sales;Bachelors;Economics;Sales Representative
224;277A-A6FA;Annabela;Pablos;Annabela Pablos;Female;35;35-44;Some Travel;8;NY;Other;Single;272175.00;0;No;2012-01-12;No;10;7;8;2;Technology;Masters;Information Systems;Machine Learning Engineer
225;278C-D482;Flora;Flounders;Flora Flounders;Female;26;25-34;No Travel;20;NY;Mixed or multiple ethnic groups;Divorced;28751.00;2;No;2015-06-15;No;7;6;6;2;Technology;Bachelors;Business Studies;Software Engineer
226;2796-828F;Bar;Dunphy;Bar Dunphy;Male;22;Under 25;No Travel;17;CA;Mixed or multiple ethnic groups;Married;58270.00;1;No;2019-02-02;No;3;1;1;1;Sales;Bachelors;Marketing;Sales Executive
227;279C-7342;Amelita;Liveley;Amelita Liveley;Non-Binary;29;25-34;Frequent Traveller;31;CA;White;Married;100925.00;1;Yes;2013-08-08;Yes;3;1;1;1;Sales;Masters;Marketing;Sales Executive
228;27CD-A6BF;Fabiano;Edkins;Fabiano Edkins;Male;27;25-34;Some Travel;44;CA;Mixed or multiple ethnic groups;Single;45276.00;0;Yes;2015-12-12;No;7;6;6;2;Technology;Bachelors;Computer Science;Software Engineer
229;284C-8CB0;Dennison;Mouncey;Dennison Mouncey;Male;22;Under 25;Frequent Traveller;15;NY;American Indian or Alaska Native;Single;40115.00;0;No;2019-02-01;No;3;3;3;0;Technology;Masters;Computer Science;Software Engineer
230;2857-A950;Chauncey;Golt;Chauncey Golt;Male;24;Under 25;Some Travel;13;CA;Mixed or multiple ethnic groups;Married;64852.00;1;No;2017-03-05;No;5;1;5;2;Sales;High School;Economics;Sales Executive
231;28CA-379D;Adorne;Beatens;Adorne Beatens;Female;19;Under 25;Some Travel;9;CA;White;Single;21506.00;2;No;2022-03-14;No;0;0;0;0;Sales;Bachelors;Marketing;Sales Representative
